GID_1,poverty_range,poverty_rate
BDI.13.7_1,GSAP2_po_1,93.81333333
BDI.13.7_1,GSAP2_po_2,98.46333333
BDI.13.7_1,GSAP2_poor,81.32333333
BDI.14.1_1,GSAP2_po_1,96.16333333
BDI.14.1_1,GSAP2_po_2,99.78
BDI.14.1_1,GSAP2_poor,85.03
BDI.14.2_1,GSAP2_po_1,94.01666667
BDI.14.2_1,GSAP2_po_2,99.16
BDI.14.2_1,GSAP2_poor,77.58
BDI.14.3_1,GSAP2_po_1,95.735
BDI.14.3_1,GSAP2_po_2,99.77
BDI.14.3_1,GSAP2_poor,82.61
BDI.14.4_1,GSAP2_po_1,96.48333333
BDI.14.4_1,GSAP2_po_2,99.72666667
BDI.14.4_1,GSAP2_poor,85.67333333
BDI.14.5_1,GSAP2_po_1,95.735
BDI.14.5_1,GSAP2_po_2,99.77
BDI.14.5_1,GSAP2_poor,82.61
BDI.14.6_1,GSAP2_po_1,94.33666667
BDI.14.6_1,GSAP2_po_2,99.10666667
BDI.14.6_1,GSAP2_poor,78.22333333
BDI.15.1_1,GSAP2_po_1,93.08
BDI.15.1_1,GSAP2_po_2,98.0075
BDI.15.1_1,GSAP2_poor,78.215
BDI.15.2_1,GSAP2_po_1,96.86
BDI.15.2_1,GSAP2_po_2,99.4
BDI.15.2_1,GSAP2_poor,84.99
BDI.15.3_1,GSAP2_po_1,94.56666667
BDI.15.3_1,GSAP2_po_2,98.82333333
BDI.15.3_1,GSAP2_poor,81.11666667
BDI.15.4_1,GSAP2_po_1,93.70666667
BDI.15.4_1,GSAP2_po_2,98.45666667
BDI.15.4_1,GSAP2_poor,78.83666667
BDI.15.5_1,GSAP2_po_1,93.25
BDI.15.5_1,GSAP2_po_2,97.845
BDI.15.5_1,GSAP2_poor,78.505
BDI.15.6_1,GSAP2_po_1,96.785
BDI.15.6_1,GSAP2_po_2,99.34
BDI.15.6_1,GSAP2_poor,85.985
BDI.15.7_1,GSAP2_po_1,93.25
BDI.15.7_1,GSAP2_po_2,97.845
BDI.15.7_1,GSAP2_poor,78.505
BDI.15.8_1,GSAP2_po_1,97.1225
BDI.15.8_1,GSAP2_po_2,99.5525
BDI.15.8_1,GSAP2_poor,87.4075
BDI.15.9_1,GSAP2_po_1,95.66333333
BDI.15.9_1,GSAP2_po_2,98.83
BDI.15.9_1,GSAP2_poor,83.79333333
BDI.16.1_1,GSAP2_po_1,95.42
BDI.16.1_1,GSAP2_po_2,99.24
BDI.16.1_1,GSAP2_poor,80.34
BDI.16.2_1,GSAP2_po_1,80.56333333
BDI.16.2_1,GSAP2_po_2,92.30666667
BDI.16.2_1,GSAP2_poor,62.51666667
BDI.16.3_1,GSAP2_po_1,97.14
BDI.16.3_1,GSAP2_po_2,99.78666667
BDI.16.3_1,GSAP2_poor,87.45333333
BDI.16.4_1,GSAP2_po_1,74.915
BDI.16.4_1,GSAP2_po_2,89.38
BDI.16.4_1,GSAP2_poor,59.51
BDI.16.5_1,GSAP2_po_1,82.28
BDI.16.5_1,GSAP2_po_2,92.86333333
BDI.16.5_1,GSAP2_poor,69.71666667
BDI.16.6_1,GSAP2_po_1,97.57
BDI.16.6_1,GSAP2_po_2,99.83333333
BDI.16.6_1,GSAP2_poor,91.45666667
BDI.17.1_1,GSAP2_po_1,82.28
BDI.17.1_1,GSAP2_po_2,92.86333333
BDI.17.1_1,GSAP2_poor,69.71666667
BDI.17.2_1,GSAP2_po_1,82.02333333
BDI.17.2_1,GSAP2_po_2,92.80666667
BDI.17.2_1,GSAP2_poor,67.43666667
BDI.17.3_1,GSAP2_po_1,80.12333333
BDI.17.3_1,GSAP2_po_2,92.29666667
BDI.17.3_1,GSAP2_poor,63.25333333
BDI.17.4_1,GSAP2_po_1,78.10666667
BDI.17.4_1,GSAP2_po_2,91.78333333
BDI.17.4_1,GSAP2_poor,56.92
BDI.17.5_1,GSAP2_po_1,80.56333333
BDI.17.5_1,GSAP2_po_2,92.30666667
BDI.17.5_1,GSAP2_poor,62.51666667
BDI.17.6_1,GSAP2_po_1,74.915
BDI.17.6_1,GSAP2_po_2,89.38
BDI.17.6_1,GSAP2_poor,59.51
BDI.17.7_1,GSAP2_po_1,51.15
BDI.17.7_1,GSAP2_po_2,78.89
BDI.17.7_1,GSAP2_poor,24.65
BDI.2.10_1,GSAP2_po_1,91.69
BDI.2.10_1,GSAP2_po_2,98.29666667
BDI.2.10_1,GSAP2_poor,71.89666667
BDI.2.11_1,GSAP2_po_1,90.28
BDI.2.11_1,GSAP2_po_2,97.695
BDI.2.11_1,GSAP2_poor,68.02
BDI.2.12_1,GSAP2_po_1,89.99
BDI.2.12_1,GSAP2_po_2,97.42
BDI.2.12_1,GSAP2_poor,68.26
BDI.2.13_1,GSAP2_po_1,89.99
BDI.2.13_1,GSAP2_po_2,97.42
BDI.2.13_1,GSAP2_poor,68.26
BDI.2.14_1,GSAP2_po_1,90.28
BDI.2.14_1,GSAP2_po_2,97.695
BDI.2.14_1,GSAP2_poor,68.02
BDI.2.1_1,GSAP2_po_1,90.28
BDI.2.1_1,GSAP2_po_2,97.695
BDI.2.1_1,GSAP2_poor,68.02
BDI.2.2_1,GSAP2_po_1,89.99
BDI.2.2_1,GSAP2_po_2,97.42
BDI.2.2_1,GSAP2_poor,68.26
BDI.2.3_1,GSAP2_po_1,89.99
BDI.2.3_1,GSAP2_po_2,97.42
BDI.2.3_1,GSAP2_poor,68.26
BDI.2.4_1,GSAP2_po_1,89.99
BDI.2.4_1,GSAP2_po_2,97.42
BDI.2.4_1,GSAP2_poor,68.26
BDI.2.5_1,GSAP2_po_1,90.28
BDI.2.5_1,GSAP2_po_2,97.695
BDI.2.5_1,GSAP2_poor,68.02
BDI.2.6_1,GSAP2_po_1,89.99
BDI.2.6_1,GSAP2_po_2,97.42
BDI.2.6_1,GSAP2_poor,68.26
BDI.2.7_1,GSAP2_po_1,90.28
BDI.2.7_1,GSAP2_po_2,97.695
BDI.2.7_1,GSAP2_poor,68.02
BDI.2.8_1,GSAP2_po_1,90.28
BDI.2.8_1,GSAP2_po_2,97.695
BDI.2.8_1,GSAP2_poor,68.02
BDI.2.9_1,GSAP2_po_1,89.99
BDI.2.9_1,GSAP2_po_2,97.42
BDI.2.9_1,GSAP2_poor,68.26
BDI.3.10_1,GSAP2_po_1,90.57
BDI.3.10_1,GSAP2_po_2,97.97
BDI.3.10_1,GSAP2_poor,67.78
BDI.3.11_1,GSAP2_po_1,92.9225
BDI.3.11_1,GSAP2_po_2,98.5825
BDI.3.11_1,GSAP2_poor,74.765
BDI.3.12_1,GSAP2_po_1,90.57
BDI.3.12_1,GSAP2_po_2,97.97
BDI.3.12_1,GSAP2_poor,67.78
BDI.3.1_1,GSAP2_po_1,93.795
BDI.3.1_1,GSAP2_po_2,98.885
BDI.3.1_1,GSAP2_poor,78.825
BDI.3.2_1,GSAP2_po_1,90.28
BDI.3.2_1,GSAP2_po_2,97.695
BDI.3.2_1,GSAP2_poor,68.02
BDI.3.3_1,GSAP2_po_1,90.28
BDI.3.3_1,GSAP2_po_2,97.695
BDI.3.3_1,GSAP2_poor,68.02
BDI.3.4_1,GSAP2_po_1,90.28
BDI.3.4_1,GSAP2_po_2,97.695
BDI.3.4_1,GSAP2_poor,68.02
BDI.3.5_1,GSAP2_po_1,91.69
BDI.3.5_1,GSAP2_po_2,98.29666667
BDI.3.5_1,GSAP2_poor,71.89666667
BDI.3.6_1,GSAP2_po_1,95.05666667
BDI.3.6_1,GSAP2_po_2,99.01666667
BDI.3.6_1,GSAP2_poor,80.98333333
BDI.3.7_1,GSAP2_po_1,94.33666667
BDI.3.7_1,GSAP2_po_2,99.10666667
BDI.3.7_1,GSAP2_poor,78.22333333
BDI.3.8_1,GSAP2_po_1,90.57
BDI.3.8_1,GSAP2_po_2,97.97
BDI.3.8_1,GSAP2_poor,67.78
BDI.3.9_1,GSAP2_po_1,94.01666667
BDI.3.9_1,GSAP2_po_2,99.16
BDI.3.9_1,GSAP2_poor,77.58
BDI.4.10_1,GSAP2_po_1,96.37
BDI.4.10_1,GSAP2_po_2,99.745
BDI.4.10_1,GSAP2_poor,83.995
BDI.4.1_1,GSAP2_po_1,93.795
BDI.4.1_1,GSAP2_po_2,98.885
BDI.4.1_1,GSAP2_poor,78.825
BDI.4.2_1,GSAP2_po_1,96.37
BDI.4.2_1,GSAP2_po_2,99.745
BDI.4.2_1,GSAP2_poor,83.995
BDI.4.3_1,GSAP2_po_1,97.02
BDI.4.3_1,GSAP2_po_2,99.8
BDI.4.3_1,GSAP2_poor,89.87
BDI.4.4_1,GSAP2_po_1,94.03333333
BDI.4.4_1,GSAP2_po_2,99.09
BDI.4.4_1,GSAP2_poor,79.1
BDI.4.5_1,GSAP2_po_1,96.16333333
BDI.4.5_1,GSAP2_po_2,99.78
BDI.4.5_1,GSAP2_poor,85.03
BDI.4.6_1,GSAP2_po_1,94.01666667
BDI.4.6_1,GSAP2_po_2,99.16
BDI.4.6_1,GSAP2_poor,77.58
BDI.4.7_1,GSAP2_po_1,94.43666667
BDI.4.7_1,GSAP2_po_2,99.15333333
BDI.4.7_1,GSAP2_poor,78.59
BDI.4.8_1,GSAP2_po_1,97.1075
BDI.4.8_1,GSAP2_po_2,99.7975
BDI.4.8_1,GSAP2_poor,88.1225
BDI.4.9_1,GSAP2_po_1,97.015
BDI.4.9_1,GSAP2_po_2,99.815
BDI.4.9_1,GSAP2_poor,90
BDI.5.1_1,GSAP2_po_1,83.1475
BDI.5.1_1,GSAP2_po_2,93.57
BDI.5.1_1,GSAP2_poor,67.155
BDI.5.2_1,GSAP2_po_1,78.10666667
BDI.5.2_1,GSAP2_po_2,91.78333333
BDI.5.2_1,GSAP2_poor,56.92
BDI.5.3_1,GSAP2_po_1,91.585
BDI.5.3_1,GSAP2_po_2,98.23
BDI.5.3_1,GSAP2_poor,73.055
BDI.5.4_1,GSAP2_po_1,90.01333333
BDI.5.4_1,GSAP2_po_2,97.57666667
BDI.5.4_1,GSAP2_poor,74.31666667
BDI.5.5_1,GSAP2_po_1,89.89333333
BDI.5.5_1,GSAP2_po_2,97.83333333
BDI.5.5_1,GSAP2_poor,70.87333333
BDI.6.1_1,GSAP2_po_1,95.86333333
BDI.6.1_1,GSAP2_po_2,99.34333333
BDI.6.1_1,GSAP2_poor,83.85
BDI.6.2_1,GSAP2_po_1,94.725
BDI.6.2_1,GSAP2_po_2,98.7175
BDI.6.2_1,GSAP2_poor,81.9375
BDI.6.3_1,GSAP2_po_1,87.80333333
BDI.6.3_1,GSAP2_po_2,96.77666667
BDI.6.3_1,GSAP2_poor,67.73666667
BDI.6.4_1,GSAP2_po_1,87.15
BDI.6.4_1,GSAP2_po_2,96.635
BDI.6.4_1,GSAP2_poor,67.17
BDI.6.5_1,GSAP2_po_1,96.54
BDI.6.5_1,GSAP2_po_2,99.265
BDI.6.5_1,GSAP2_poor,85.95
BDI.6.6_1,GSAP2_po_1,95.485
BDI.6.6_1,GSAP2_po_2,99.295
BDI.6.6_1,GSAP2_poor,84.09
BDI.7.10_1,GSAP2_po_1,95.735
BDI.7.10_1,GSAP2_po_2,99.77
BDI.7.10_1,GSAP2_poor,82.61
BDI.7.11_1,GSAP2_po_1,96.16333333
BDI.7.11_1,GSAP2_po_2,99.78
BDI.7.11_1,GSAP2_poor,85.03
BDI.7.1_1,GSAP2_po_1,97.63333333
BDI.7.1_1,GSAP2_po_2,99.72333333
BDI.7.1_1,GSAP2_poor,89.82
BDI.7.2_1,GSAP2_po_1,97.845
BDI.7.2_1,GSAP2_po_2,99.85
BDI.7.2_1,GSAP2_poor,92.25
BDI.7.3_1,GSAP2_po_1,97.57
BDI.7.3_1,GSAP2_po_2,99.83333333
BDI.7.3_1,GSAP2_poor,91.45666667
BDI.7.4_1,GSAP2_po_1,96.84
BDI.7.4_1,GSAP2_po_2,99.72
BDI.7.4_1,GSAP2_poor,86.1375
BDI.7.5_1,GSAP2_po_1,97.01
BDI.7.5_1,GSAP2_po_2,99.83
BDI.7.5_1,GSAP2_poor,90.13
BDI.7.6_1,GSAP2_po_1,85.1325
BDI.7.6_1,GSAP2_po_2,94.5325
BDI.7.6_1,GSAP2_poor,69.35
BDI.7.7_1,GSAP2_po_1,82.28
BDI.7.7_1,GSAP2_po_2,92.86333333
BDI.7.7_1,GSAP2_poor,69.71666667
BDI.7.8_1,GSAP2_po_1,97.01
BDI.7.8_1,GSAP2_po_2,99.83
BDI.7.8_1,GSAP2_poor,90.13
BDI.7.9_1,GSAP2_po_1,97.294
BDI.7.9_1,GSAP2_po_2,99.57
BDI.7.9_1,GSAP2_poor,88.286
BDI.8.1_1,GSAP2_po_1,97.385
BDI.8.1_1,GSAP2_po_2,99.55
BDI.8.1_1,GSAP2_poor,86.26
BDI.8.2_1,GSAP2_po_1,95.065
BDI.8.2_1,GSAP2_po_2,98.545
BDI.8.2_1,GSAP2_poor,83.195
BDI.8.3_1,GSAP2_po_1,97.26
BDI.8.3_1,GSAP2_po_2,99.64333333
BDI.8.3_1,GSAP2_poor,87.55
BDI.8.4_1,GSAP2_po_1,95.66333333
BDI.8.4_1,GSAP2_po_2,98.83
BDI.8.4_1,GSAP2_poor,83.79333333
BDI.8.5_1,GSAP2_po_1,83.1475
BDI.8.5_1,GSAP2_po_2,93.57
BDI.8.5_1,GSAP2_poor,67.155
BDI.8.6_1,GSAP2_po_1,74.53
BDI.8.6_1,GSAP2_po_2,89.295
BDI.8.6_1,GSAP2_poor,56.09
BDI.8.7_1,GSAP2_po_1,82.02333333
BDI.8.7_1,GSAP2_po_2,92.80666667
BDI.8.7_1,GSAP2_poor,67.43666667
BDI.9.1_1,GSAP2_po_1,97.345
BDI.9.1_1,GSAP2_po_2,99.46
BDI.9.1_1,GSAP2_poor,89.39
BDI.9.2_1,GSAP2_po_1,96.785
BDI.9.2_1,GSAP2_po_2,99.34
BDI.9.2_1,GSAP2_poor,85.985
BDI.9.3_1,GSAP2_po_1,96.785
BDI.9.3_1,GSAP2_po_2,99.34
BDI.9.3_1,GSAP2_poor,85.985
BDI.9.4_1,GSAP2_po_1,95.152
BDI.9.4_1,GSAP2_po_2,98.854
BDI.9.4_1,GSAP2_poor,82.548
BDI.9.5_1,GSAP2_po_1,96.785
BDI.9.5_1,GSAP2_po_2,99.34
BDI.9.5_1,GSAP2_poor,85.985
BDI.9.6_1,GSAP2_po_1,97.10333333
BDI.9.6_1,GSAP2_po_2,99.45333333
BDI.9.6_1,GSAP2_poor,87.38333333
BDI.9.7_1,GSAP2_po_1,96.86
BDI.9.7_1,GSAP2_po_2,99.50333333
BDI.9.7_1,GSAP2_poor,87.36666667
BDI.9.8_1,GSAP2_po_1,96.665
BDI.9.8_1,GSAP2_po_2,99.36
BDI.9.8_1,GSAP2_poor,85.175
BDI.9.9_1,GSAP2_po_1,97.23333333
BDI.9.9_1,GSAP2_po_2,99.58333333
BDI.9.9_1,GSAP2_poor,89.63666667
BEN.10_1,GSAP2_po_1,51.50428571
BEN.10_1,GSAP2_po_2,80.56428571
BEN.10_1,GSAP2_poor,26.49714286
BEN.11_1,GSAP2_po_1,61.69
BEN.11_1,GSAP2_po_2,86.93
BEN.11_1,GSAP2_poor,33.74
BEN.12_1,GSAP2_po_1,76.75833333
BEN.12_1,GSAP2_po_2,93.73333333
BEN.12_1,GSAP2_poor,48.25166667
BEN.1_1,GSAP2_po_1,84.27625
BEN.1_1,GSAP2_po_2,96.7525
BEN.1_1,GSAP2_poor,53.165
BEN.2_1,GSAP2_po_1,85.47142857
BEN.2_1,GSAP2_po_2,96.105
BEN.2_1,GSAP2_poor,58.78857143
BEN.3_1,GSAP2_po_1,60.328
BEN.3_1,GSAP2_po_2,82.558
BEN.3_1,GSAP2_poor,34.792
BEN.4_1,GSAP2_po_1,81.63428571
BEN.4_1,GSAP2_po_2,95.37571429
BEN.4_1,GSAP2_poor,51.52285714
BEN.5_1,GSAP2_po_1,71.13
BEN.5_1,GSAP2_po_2,91.32111111
BEN.5_1,GSAP2_poor,40.51
BEN.6_1,GSAP2_po_1,82.33333333
BEN.6_1,GSAP2_po_2,94.498
BEN.6_1,GSAP2_poor,56.645
BEN.7_1,GSAP2_po_1,76.69333333
BEN.7_1,GSAP2_po_2,93.55333333
BEN.7_1,GSAP2_poor,47.255
BEN.8_1,GSAP2_po_1,37.97
BEN.8_1,GSAP2_po_2,66.225
BEN.8_1,GSAP2_poor,18.925
BEN.9_1,GSAP2_po_1,74.5575
BEN.9_1,GSAP2_po_2,93.3125
BEN.9_1,GSAP2_poor,43.1325
BFA.1.1_1,GSAP2_po_1,77.89
BFA.1.1_1,GSAP2_po_2,93.8775
BFA.1.1_1,GSAP2_poor,41.0825
BFA.1.2_1,GSAP2_po_1,83.57
BFA.1.2_1,GSAP2_po_2,96.11
BFA.1.2_1,GSAP2_poor,50.1975
BFA.1.3_1,GSAP2_po_1,88.03666667
BFA.1.3_1,GSAP2_po_2,98.46666667
BFA.1.3_1,GSAP2_poor,53.88333333
BFA.1.4_1,GSAP2_po_1,79.95333333
BFA.1.4_1,GSAP2_po_2,94.5
BFA.1.4_1,GSAP2_poor,42.17666667
BFA.1.5_1,GSAP2_po_1,88.90333333
BFA.1.5_1,GSAP2_po_2,98.07666667
BFA.1.5_1,GSAP2_poor,53.23333333
BFA.1.6_1,GSAP2_po_1,89.13333333
BFA.1.6_1,GSAP2_po_2,98.32333333
BFA.1.6_1,GSAP2_poor,56.87666667
BFA.10.1_1,GSAP2_po_1,81.2925
BFA.10.1_1,GSAP2_po_2,96.5175
BFA.10.1_1,GSAP2_poor,44.3675
BFA.10.2_1,GSAP2_po_1,86.546
BFA.10.2_1,GSAP2_po_2,97.584
BFA.10.2_1,GSAP2_poor,48.376
BFA.10.3_1,GSAP2_po_1,87.135
BFA.10.3_1,GSAP2_po_2,97.6125
BFA.10.3_1,GSAP2_poor,53.2925
BFA.10.4_1,GSAP2_po_1,90.12
BFA.10.4_1,GSAP2_po_2,98.595
BFA.10.4_1,GSAP2_poor,57.475
BFA.11.1_1,GSAP2_po_1,68.124
BFA.11.1_1,GSAP2_po_2,88.758
BFA.11.1_1,GSAP2_poor,31.474
BFA.11.2_1,GSAP2_po_1,73.8775
BFA.11.2_1,GSAP2_po_2,89.26
BFA.11.2_1,GSAP2_poor,38.63
BFA.11.3_1,GSAP2_po_1,72.545
BFA.11.3_1,GSAP2_po_2,88.87
BFA.11.3_1,GSAP2_poor,38.0775
BFA.12.1_1,GSAP2_po_1,75.6575
BFA.12.1_1,GSAP2_po_2,96.0825
BFA.12.1_1,GSAP2_poor,35.38
BFA.12.2_1,GSAP2_po_1,77.2125
BFA.12.2_1,GSAP2_po_2,95.73
BFA.12.2_1,GSAP2_poor,34.91
BFA.12.3_1,GSAP2_po_1,81.2925
BFA.12.3_1,GSAP2_po_2,96.5175
BFA.12.3_1,GSAP2_poor,44.3675
BFA.12.4_1,GSAP2_po_1,75.90333333
BFA.12.4_1,GSAP2_po_2,95.81333333
BFA.12.4_1,GSAP2_poor,32.36666667
BFA.13.1_1,GSAP2_po_1,65.21666667
BFA.13.1_1,GSAP2_po_2,89.5
BFA.13.1_1,GSAP2_poor,28.94333333
BFA.13.2_1,GSAP2_po_1,77.668
BFA.13.2_1,GSAP2_po_2,93.244
BFA.13.2_1,GSAP2_poor,43.984
BFA.13.3_1,GSAP2_po_1,68.8625
BFA.13.3_1,GSAP2_po_2,89.0825
BFA.13.3_1,GSAP2_poor,40.5075
BFA.13.4_1,GSAP2_po_1,66.815
BFA.13.4_1,GSAP2_po_2,89.975
BFA.13.4_1,GSAP2_poor,35.5275
BFA.2.1_1,GSAP2_po_1,65.092
BFA.2.1_1,GSAP2_po_2,89.58
BFA.2.1_1,GSAP2_poor,30.6
BFA.2.2_1,GSAP2_po_1,70.815
BFA.2.2_1,GSAP2_po_2,91.5
BFA.2.2_1,GSAP2_poor,37.8375
BFA.3.1_1,GSAP2_po_1,76.378
BFA.3.1_1,GSAP2_po_2,94.468
BFA.3.1_1,GSAP2_poor,38.496
BFA.3.2_1,GSAP2_po_1,81.23333333
BFA.3.2_1,GSAP2_po_2,95.54666667
BFA.3.2_1,GSAP2_poor,49.35666667
BFA.3.3_1,GSAP2_po_1,79.96
BFA.3.3_1,GSAP2_po_2,95.8625
BFA.3.3_1,GSAP2_poor,39.9875
BFA.4.1_1,GSAP2_po_1,79.33666667
BFA.4.1_1,GSAP2_po_2,96.09666667
BFA.4.1_1,GSAP2_poor,40.59666667
BFA.4.2_1,GSAP2_po_1,76.672
BFA.4.2_1,GSAP2_po_2,95.504
BFA.4.2_1,GSAP2_poor,35.308
BFA.4.3_1,GSAP2_po_1,76.51333333
BFA.4.3_1,GSAP2_po_2,95.92
BFA.4.3_1,GSAP2_poor,32.92333333
BFA.5.1_1,GSAP2_po_1,74.276
BFA.5.1_1,GSAP2_po_2,90.388
BFA.5.1_1,GSAP2_poor,37.778
BFA.5.2_1,GSAP2_po_1,88.90333333
BFA.5.2_1,GSAP2_po_2,98.07666667
BFA.5.2_1,GSAP2_poor,53.23333333
BFA.5.3_1,GSAP2_po_1,79.542
BFA.5.3_1,GSAP2_po_2,94.622
BFA.5.3_1,GSAP2_poor,44.96
BFA.5.4_1,GSAP2_po_1,81.17
BFA.5.4_1,GSAP2_po_2,95.97
BFA.5.4_1,GSAP2_poor,39.56
BFA.6.1_1,GSAP2_po_1,69.5075
BFA.6.1_1,GSAP2_po_2,88.3
BFA.6.1_1,GSAP2_poor,31.5575
BFA.6.2_1,GSAP2_po_1,74.872
BFA.6.2_1,GSAP2_po_2,92.854
BFA.6.2_1,GSAP2_poor,41.752
BFA.6.3_1,GSAP2_po_1,78.785
BFA.6.3_1,GSAP2_po_2,95.575
BFA.6.3_1,GSAP2_poor,38.0275
BFA.7.1_1,GSAP2_po_1,69.5075
BFA.7.1_1,GSAP2_po_2,88.3
BFA.7.1_1,GSAP2_poor,31.5575
BFA.8.1_1,GSAP2_po_1,74.62
BFA.8.1_1,GSAP2_po_2,94.8275
BFA.8.1_1,GSAP2_poor,34.225
BFA.8.2_1,GSAP2_po_1,76.91
BFA.8.2_1,GSAP2_po_2,94.88
BFA.8.2_1,GSAP2_poor,38.885
BFA.8.3_1,GSAP2_po_1,75.90333333
BFA.8.3_1,GSAP2_po_2,95.81333333
BFA.8.3_1,GSAP2_poor,32.36666667
BFA.8.4_1,GSAP2_po_1,82.1075
BFA.8.4_1,GSAP2_po_2,95.8575
BFA.8.4_1,GSAP2_poor,52.3075
BFA.8.5_1,GSAP2_po_1,83.5975
BFA.8.5_1,GSAP2_po_2,96.8775
BFA.8.5_1,GSAP2_poor,49.3875
BFA.9.1_1,GSAP2_po_1,74.674
BFA.9.1_1,GSAP2_po_2,93.152
BFA.9.1_1,GSAP2_poor,40.89
BFA.9.2_1,GSAP2_po_1,71.59333333
BFA.9.2_1,GSAP2_po_2,91.76666667
BFA.9.2_1,GSAP2_poor,38.12
BFA.9.3_1,GSAP2_po_1,75.03
BFA.9.3_1,GSAP2_po_2,92.82333333
BFA.9.3_1,GSAP2_poor,39.86
BWA.1.1_1,GSAP2_po_1,40.3
BWA.1.1_1,GSAP2_po_2,64.5425
BWA.1.1_1,GSAP2_poor,14.3475
BWA.1.2_1,GSAP2_po_1,38.1675
BWA.1.2_1,GSAP2_po_2,61.8125
BWA.1.2_1,GSAP2_poor,15.0775
BWA.1.3_1,GSAP2_po_1,39.7
BWA.1.3_1,GSAP2_po_2,64.15
BWA.1.3_1,GSAP2_poor,14.97
BWA.1.4_1,GSAP2_po_1,39.7
BWA.1.4_1,GSAP2_po_2,64.15
BWA.1.4_1,GSAP2_poor,14.97
BWA.1.5_1,GSAP2_po_1,39.7
BWA.1.5_1,GSAP2_po_2,64.15
BWA.1.5_1,GSAP2_poor,14.97
BWA.1.6_1,GSAP2_po_1,38.1675
BWA.1.6_1,GSAP2_po_2,61.8125
BWA.1.6_1,GSAP2_poor,15.0775
BWA.1.7_1,GSAP2_po_1,48.61
BWA.1.7_1,GSAP2_po_2,71.8325
BWA.1.7_1,GSAP2_poor,21.96
BWA.1.8_1,GSAP2_po_1,47.316
BWA.1.8_1,GSAP2_po_2,69.71
BWA.1.8_1,GSAP2_poor,20.008
BWA.10.1_1,GSAP2_po_1,24.54
BWA.10.1_1,GSAP2_po_2,47.655
BWA.10.1_1,GSAP2_poor,7.24
BWA.11.1_1,GSAP2_po_1,40.095
BWA.11.1_1,GSAP2_po_2,65.53
BWA.11.1_1,GSAP2_poor,15.1975
BWA.12.1_1,GSAP2_po_1,41.382
BWA.12.1_1,GSAP2_po_2,64.324
BWA.12.1_1,GSAP2_poor,18.028
BWA.12.2_1,GSAP2_po_1,47.455
BWA.12.2_1,GSAP2_po_2,69.655
BWA.12.2_1,GSAP2_poor,26.36666667
BWA.13.1_1,GSAP2_po_1,29.7
BWA.13.1_1,GSAP2_po_2,52.245
BWA.13.1_1,GSAP2_poor,9.26
BWA.14.1_1,GSAP2_po_1,30.85
BWA.14.1_1,GSAP2_po_2,51.448
BWA.14.1_1,GSAP2_poor,13.774
BWA.15.1_1,GSAP2_po_1,39.635
BWA.15.1_1,GSAP2_po_2,62.875
BWA.15.1_1,GSAP2_poor,17.275
BWA.15.2_1,GSAP2_po_1,43.055
BWA.15.2_1,GSAP2_po_2,66.795
BWA.15.2_1,GSAP2_poor,20.68
BWA.15.3_1,GSAP2_po_1,33.55
BWA.15.3_1,GSAP2_po_2,56.44666667
BWA.15.3_1,GSAP2_poor,14.29666667
BWA.15.4_1,GSAP2_po_1,43.61333333
BWA.15.4_1,GSAP2_po_2,66.59333333
BWA.15.4_1,GSAP2_poor,20.98666667
BWA.16.1_1,GSAP2_po_1,29.7
BWA.16.1_1,GSAP2_po_2,52.245
BWA.16.1_1,GSAP2_poor,9.26
BWA.2.1_1,GSAP2_po_1,59.394
BWA.2.1_1,GSAP2_po_2,78.608
BWA.2.1_1,GSAP2_poor,33.304
BWA.3.1_1,GSAP2_po_1,27.71
BWA.3.1_1,GSAP2_po_2,54.215
BWA.3.1_1,GSAP2_poor,9.155
BWA.4.1_1,GSAP2_po_1,31.66
BWA.4.1_1,GSAP2_po_2,51.76666667
BWA.4.1_1,GSAP2_poor,15.24666667
BWA.5.1_1,GSAP2_po_1,39.16
BWA.5.1_1,GSAP2_po_2,62.53833333
BWA.5.1_1,GSAP2_poor,17.89166667
BWA.6.1_1,GSAP2_po_1,33.055
BWA.6.1_1,GSAP2_po_2,54.89
BWA.6.1_1,GSAP2_poor,14.97
BWA.7.1_1,GSAP2_po_1,45.07
BWA.7.1_1,GSAP2_po_2,67.965
BWA.7.1_1,GSAP2_poor,23.56
BWA.7.2_1,GSAP2_po_1,51.57
BWA.7.2_1,GSAP2_po_2,74.03
BWA.7.2_1,GSAP2_poor,28.41
BWA.7.3_1,GSAP2_po_1,42.3525
BWA.7.3_1,GSAP2_po_2,65.42
BWA.7.3_1,GSAP2_poor,20.4175
BWA.8.1_1,GSAP2_po_1,37.588
BWA.8.1_1,GSAP2_po_2,58.056
BWA.8.1_1,GSAP2_poor,17.666
BWA.9.1_1,GSAP2_po_1,43.65666667
BWA.9.1_1,GSAP2_po_2,67.44333333
BWA.9.1_1,GSAP2_poor,19.45
BWA.9.2_1,GSAP2_po_1,43.055
BWA.9.2_1,GSAP2_po_2,66.795
BWA.9.2_1,GSAP2_poor,20.68
CAF.1.1_1,GSAP2_po_1,89.685
CAF.1.1_1,GSAP2_po_2,96.0125
CAF.1.1_1,GSAP2_poor,73.9975
CAF.1.2_1,GSAP2_po_1,84.83
CAF.1.2_1,GSAP2_po_2,94.8575
CAF.1.2_1,GSAP2_poor,62.8825
CAF.10.1_1,GSAP2_po_1,90.79666667
